id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
36753342,Nice house with wonderful view at top of a hill.,25912865,Yiannis,,Μυκόνου (Μykonos),37.44475,25.39564,Entire home/apt,170,2,3,2019-09-04,1.64,2,19
36753731,Vista mare,276260799,Veronica,,Καρπάθου (Karpathos),35.58802,27.17788,Entire home/apt,80,7,0,,,1,120
36755630,Kissos luxury junior suite 1,275915412,Συμεων,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.10522,25.3757,Entire home/apt,180,2,10,2019-09-25,4.62,2,334
36757120,Traditional Stone House with gorgeous view,80248998,Syros,,Σύρου - Ερμούπολης (Syros),37.44609,24.93957,Entire home/apt,80,2,3,2019-08-23,1.17,13,365
36760172,Naxos Ellis Apartments 1,276308135,Eirini,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.10177,25.38126,Entire home/apt,80,2,2,2019-09-25,2,2,357
36760456,Fantastic Cycladic Maisonette ‘Olga’ in Naoussa,129727272,V Houses,,Πάρου (Paros),37.11894,25.24352,Entire home/apt,180,2,2,2019-08-14,1.09,1,277
36761372,Vaso's Studio 1,271839408,Βασιλική,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.11027,25.38613,Entire home/apt,60,2,1,2019-07-24,0.43,2,0
36763047,Nicolas - Traditional House of Olympos,13817963,John,,Καρπάθου (Karpathos),35.75317,27.18841,Entire home/apt,50,3,1,2019-08-22,0.75,12,365
36763093,"Studio Sofia in Chora, Kythnos",276325870,Panos,,Κύθνου (Kythnos),37.41121,24.43124,Entire home/apt,60,2,9,2019-09-15,5.51,1,0
36763445,Vaso's apartment ideal for families or companies.,271839408,Βασιλική,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.10936,25.3843,Entire home/apt,80,2,0,,,2,178
36763821,Studios Evon Kalymnos A,276336928,Evdokia,,Καλυμνίων (Kalymnos),36.96999,26.93615,Entire home/apt,48,2,0,,,2,365
36764060,Naxos Ellis Apartment 2,276308135,Eirini,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.10092,25.38058,Entire home/apt,60,2,9,2019-09-21,4.22,2,362
36765115,Villa Tranquilita,276346578,Νίκος Και Ειρηνη,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.01072,25.38597,Entire home/apt,170,5,1,2019-09-06,1,1,0
36767904,Three Bedroom Villa at Elia Mykonos,275352474,Afrodite,,Μυκόνου (Μykonos),37.42421,25.39143,Entire home/apt,350,3,3,2019-09-23,1.80,4,149
36767953,Hammamet Studio No 1  the Mykonos Town,103862239,Provis Rentals And His Team,,Μυκόνου (Μykonos),37.45192,25.39994,Entire home/apt,49,1,1,2019-08-18,0.68,18,15
36769960,Villa Agave,276390109,Aggeliki,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.06843,25.3991,Entire home/apt,200,4,2,2019-09-26,2,1,358
36773983,Διχωρη κατοικια Κεντρο Ερμουπολης Σύρος,57972053,Chris,,Σύρου - Ερμούπολης (Syros),37.445,24.9425,Entire home/apt,33,2,8,2019-09-18,4.07,1,84
36775848,New Eliza and Mike's Villas v1,276209457,ElizaAndMike'S,,Πάρου (Paros),37.02564,25.24361,Entire home/apt,70,3,1,2019-08-24,0.79,2,0
36776607,Grey Room Double,218546079,Alexandros,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.0944,25.37647,Entire home/apt,100,1,1,2019-07-20,0.41,5,58
36776793,Oceania Luxury Villa,276449549,Giorgos,,Σύρου - Ερμούπολης (Syros),37.44381,24.94321,Entire home/apt,500,1,0,,,2,365
36777120,Grey Room Deluxe,218546079,Alexandros,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.09459,25.37448,Entire home/apt,100,1,0,,,5,6
36779650,Lavender and Rosemary Penthouse,276467536,Eugenia,,Κω (Kos),36.89059,27.28877,Entire home/apt,50,1,9,2019-09-08,4.09,1,175
36779848,Cozy house with magnificent view in Antiparos (2),183750787,Ioannis,,Αντιπάρου (Antiparos),37.04158,25.08293,Entire home/apt,160,1,3,2019-09-04,2.00,2,172
36782316,Ria Mar Dianna,86901136,Dianna Sugar,,Μυκόνου (Μykonos),37.4426,25.32992,Entire home/apt,2500,5,0,,,2,179
36783589,"Akti Karras, Plaka Naxos (up to 3 guests)",239246960,Eftychia,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.04024,25.37918,Hotel room,65,1,2,2019-08-28,0.98,3,0
36783743,Cozy Apartment near the Old Town + Courtyard,246252011,Georgia,,Ρόδου (Rhodes),36.43618,28.22575,Entire home/apt,35,1,8,2019-09-25,3.58,2,340
36783757,MyCastleHouse,9700636,My Rental Homes,,Μυκόνου (Μykonos),37.48232,25.32458,Entire home/apt,2100,4,0,,,117,88
36785635,2 Bedroom Family Suite | Caldera View,244139676,3S Holidays,,Θήρας (Santorini),36.46016,25.37504,Private room,831,1,0,,,278,91
36785951,Peaceful Skinopi Beach Studio,276501951,Ioanna,,Μήλου (Milos),36.76454,24.52336,Entire home/apt,250,3,4,2019-08-29,2.00,1,43
36787609,"Villa Carolina, luxury villa with private pool by Elite Estates",138482915,Elite Estates,,Μυκόνου (Μykonos),37.41976,25.36221,Entire home/apt,985,1,1,2019-08-14,0.63,24,32
36788425,"Luxury Villa w/Sea View,Pool,Paddle Court&Heli Pad",276515906,Villa,,Μυκόνου (Μykonos),37.45134,25.39802,Entire home/apt,4500,4,0,,,1,361
36789536,Junior Suite | Caldera & Volcano View,244139676,3S Holidays,,Θήρας (Santorini),36.4601,25.37407,Private room,973,1,0,,,278,88
36792402,Galini Apartment by Hotel Varelis,81390626,George E.,,Ρόδου (Rhodes),36.22154,28.11466,Entire home/apt,60,3,0,,,2,363
36793013,Deluxe Sunset Experience Suite | Caldera View,244139676,3S Holidays,,Θήρας (Santorini),36.4606,25.37377,Private room,990,1,0,,,278,107
36793062,Orso Blue Kea I,53808138,Iason,,Κέας (Kea),37.63435,24.32768,Entire home/apt,420,5,1,2019-08-10,0.58,2,42
36794010,"Villa Anna, Pefkos (Lindos)",205990489,Kurt,,Ρόδου (Rhodes),36.06237,28.06999,Entire home/apt,240,5,1,2019-09-03,1,1,301
36794595,Sky Suite | Indoor Jacuzzi & Volcano View,244139676,3S Holidays,,Θήρας (Santorini),36.46093,25.37388,Private room,990,1,0,,,278,90
36795622,Krokos House II - Katoi (Ground Floor),273755845,Krokos,,Τήνου (Tinos),37.57141,25.12516,Entire home/apt,110,4,2,2019-08-21,1.07,2,89
36796681,Deluxe Suite | Outdoor Jacuzzi & Volcano View,244139676,3S Holidays,,Θήρας (Santorini),36.46091,25.37575,Private room,851,1,0,,,278,95
36797068,Calma Gi,247974929,Γεωργία,,Πάρου (Paros),37.12246,25.23957,Entire home/apt,60,2,2,2019-09-19,2,4,360
36797583,Executive Suite | Caldera View,244139676,3S Holidays,,Θήρας (Santorini),36.46214,25.37569,Private room,1058,1,0,,,278,99
36798581,Unique cycladic duplex / Κυκλαδίτικη μεζονέτα,148652725,Chris,,Πάρου (Paros),37.00136,25.13493,Entire home/apt,100,3,1,2019-08-17,0.67,1,177
36798991,Sunrise Roudia Kythnos,276597843,Kalliopi,,Κύθνου (Kythnos),37.35377,24.42847,Entire home/apt,60,2,4,2019-09-08,2.07,2,0
36799326,Stella's Studio Apartment!,276435624,Στελλα,,Άνδρου (Andros),37.85496,24.7878,Entire home/apt,70,2,5,2019-09-13,2.34,1,102
36799426,Aether of Tinos cosy cycladic flat,248007216,Παναγιωτης,,Τήνου (Tinos),37.53746,25.16662,Entire home/apt,100,1,5,2019-09-26,2.34,1,51
36799723,Volcano Suite | Outdoor Jacuzzi & Caldera View,244139676,3S Holidays,,Θήρας (Santorini),36.46232,25.37504,Private room,1086,1,0,,,278,98
36800364,2 Bedroom Luxury Villa | Private Pool,244139676,3S Holidays,,Θήρας (Santorini),36.36282,25.37112,Entire home/apt,3500,1,0,,,278,149
36801070,Casa Centrale,276614889,Χριστινα,,Σίφνου (Sifnos),36.97239,24.72415,Entire home/apt,275,2,0,,,1,75
36801428,Smirida Suite IV,268844278,Giannis,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.098,25.37889,Entire home/apt,400,2,2,2019-08-08,0.98,4,32
36802770,"Serenity houses Naxos, amazing view, huge veranda.",276060248,Michael,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.07783,25.40127,Entire home/apt,170,2,3,2019-09-25,1.88,3,118
36803081,"Downtown, double apartment",10311432,Anastasios,,Τήνου (Tinos),37.53751,25.1626,Entire home/apt,55,1,6,2019-08-21,2.57,6,364
36806374,Iresma Suites II,137134911,Michalis,,Πάρου (Paros),37.12178,25.2383,Entire home/apt,240,3,5,2019-09-11,2.88,4,299
36814004,Halari Cave House,276720572,Marina,,Θήρας (Santorini),36.43761,25.43297,Entire home/apt,200,1,9,2019-09-23,5.09,1,28
36815514,Δωμάτιο με ατομικό μπάνιο κοντά στον Άγιο Γεώργιο,226808607,Αικατερίνη,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.09201,25.37503,Private room,45,1,3,2019-08-15,1.38,2,0
36815872,"""Fisheye Rooms"" in Alyki, Paros  Deluxe room (4)",267887225,Gewrgios,,Πάρου (Paros),36.99746,25.13644,Hotel room,90,1,0,,,8,15
36815966,Casa Poli Apartment in Rhodes City Center,276734702,Casa,,Ρόδου (Rhodes),36.44838,28.22388,Entire home/apt,110,2,4,2019-09-02,1.85,2,168
36817521,Hotel Dimitra,68989119,Dimitris,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.07548,25.35113,Private room,70,1,0,,,3,4
36818939,Beach residence with amazing airport views.,55233507,Patricia M,,Ρόδου (Rhodes),36.40273,28.07155,Private room,25,1,15,2019-09-19,7.38,1,78
36819054,Sea view typical cycladic house,276749263,Ιωάννης,,Πάρου (Paros),37.12361,25.24008,Entire home/apt,120,3,2,2019-09-06,1.82,1,180
36820979,Casa delle Rose,276758915,CasadelleRose,,Ρόδου (Rhodes),36.45223,28.22215,Entire home/apt,180,2,2,2019-08-19,1.22,1,355
36822505,Mare Blu 1 on the beach,99700590,Anna,,Ρόδου (Rhodes),35.96626,27.89278,Entire home/apt,115,3,4,2019-09-07,1.97,3,213
36822917,Traditional Suite | Outdoor Jacuzzi & Caldera View,244139676,3S Holidays,,Θήρας (Santorini),36.46015,25.37438,Private room,1153,1,0,,,278,91
36823401,Cozy bedroom in the best place of Naousa,201956492,Carolina,,Πάρου (Paros),37.12001,25.24038,Private room,60,1,1,2019-07-18,0.40,1,1
36824732,2 Bedroom Maisonette | Private Pool,244139676,3S Holidays,,Μυκόνου (Μykonos),37.43124,25.31947,Entire home/apt,2500,1,0,,,278,110
36825586,Dream Room | Garden View,244139676,3S Holidays,,Μυκόνου (Μykonos),37.43252,25.31767,Private room,2500,1,0,,,278,106
36827151,Agnes 's house,239242679,Χαράλαμπος,,Τήνου (Tinos),37.59475,25.06583,Entire home/apt,180,3,1,2019-08-14,0.63,7,89
36828468,AL-MA APARTMENT,225762485,Maria,,Σίφνου (Sifnos),36.93146,24.73012,Entire home/apt,150,2,0,,,1,115
36828615,"Large 2 bedroom Apartment - Pansion ""Moscha""",18179521,Ada,,Άνδρου (Andros),37.81973,24.90379,Entire home/apt,90,2,0,,,1,124
36829013,Εξαιρετικής αισθητικής οικογενειακο διαμέρισμα.,72681893,Konstantina,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.10136,25.37715,Entire home/apt,80,4,0,,,1,183
36829247,Deluxe Room | Sea View,244139676,3S Holidays,,Μυκόνου (Μykonos),37.42459,25.31903,Private room,2500,1,0,,,278,110
36829336,5 Bedoom Bedroom,58828772,Panos,,Μυκόνου (Μykonos),37.44614,25.43725,Entire home/apt,1457,1,0,,,22,106
36829371,Stunning Villa with Pool in Mykonos!,58828772,Panos,,Μυκόνου (Μykonos),37.42346,25.3243,Entire home/apt,758,1,0,,,22,0
36829657,Double Room | Town & Sea View,244139676,3S Holidays,,Μυκόνου (Μykonos),37.44888,25.336,Private room,527,1,0,,,278,100
36830258,Sea View Room | Outdoor Jacuzzi,244139676,3S Holidays,,Μυκόνου (Μykonos),37.43164,25.31713,Private room,2500,1,0,,,278,92
36830385,Anna's sunset kalymnos,276817515,Anna,,Καλυμνίων (Kalymnos),36.9983,26.9358,Private room,60,1,2,2019-09-28,1.28,1,211
36830501,Beach House Andros 2,276609933,Νεκτάριος,,Άνδρου (Andros),37.88419,24.73605,Entire home/apt,60,3,0,,,2,179
36832050,Twin room in Alkyon Hotel Syros with pool,45747922,Catherine & Iakovos,,Σύρου - Ερμούπολης (Syros),37.43732,24.91422,Hotel room,85,2,2,2019-08-16,1.28,13,198
36832173,Friends & Family Room for 3,244139676,3S Holidays,,Μυκόνου (Μykonos),37.4484,25.3355,Private room,562,1,0,,,278,97
36832878,Soullas Aparments - [ΕΛΛΑΔΑ],176525492,Andreas,,Σύρου - Ερμούπολης (Syros),37.44827,24.94659,Entire home/apt,48,2,3,2019-08-16,1.38,4,359
36833125,Charming hotel room far from the beaten track,45747922,Catherine & Iakovos,,Σύρου - Ερμούπολης (Syros),37.43935,24.91284,Hotel room,85,2,2,2019-08-18,1.18,13,206
36833901,Friends & Family Room for 4,244139676,3S Holidays,,Μυκόνου (Μykonos),37.44854,25.33591,Private room,585,1,0,,,278,100
36834064,Wind Villa,251939590,Allcretehotels,,Μυκόνου (Μykonos),37.42401,25.39127,Entire home/apt,2750,3,0,,,8,172
36834136,Room and meal in charming hotel with pool in Syros,45747922,Catherine & Iakovos,,Σύρου - Ερμούπολης (Syros),37.43813,24.91347,Hotel room,140,2,0,,,13,206
36834967,Zaneta's Cool Apartment,276851842,Zanetta,,Ρόδου (Rhodes),36.42191,28.22695,Entire home/apt,50,2,4,2019-09-16,2.11,1,307
36834969,Superior Double Room | Town & Sea View,244139676,3S Holidays,,Μυκόνου (Μykonos),37.44803,25.33704,Private room,664,1,0,,,278,100
36835688,Junior Suite | Private Pool,244139676,3S Holidays,,Μυκόνου (Μykonos),37.4487,25.33705,Private room,899,1,0,,,278,100
36836101,Το σπίτι της Αναστασίας,152064382,Nikos,,Τήνου (Tinos),37.63981,25.04192,Entire home/apt,80,2,1,2019-08-08,0.56,2,353
36837959,Kritamos Suites,276857192,Petros,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),36.85213,25.47094,Hotel room,100,4,0,,,2,180
36838101,Kritamos Suites,276857192,Petros,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),36.85227,25.47134,Hotel room,120,4,0,,,2,180
36838341,Villa Ambassador,251939590,Allcretehotels,,Μυκόνου (Μykonos),37.43382,25.3133,Entire home/apt,4400,5,0,,,8,213
36838557,Το Σπίτι της Μαργαρίτας,152064382,Nikos,,Τήνου (Tinos),37.64029,25.04032,Entire home/apt,90,2,3,2019-08-25,1.70,2,169
36839274,Sia's house 2,276883811,Νεκταριος,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.09667,25.38255,Entire home/apt,80,1,1,2019-08-05,0.53,2,0
36839539,Sunrise Roudia2 kythnos,276597843,Kalliopi,,Κύθνου (Kythnos),37.36874,24.42658,Entire home/apt,50,2,4,2019-09-02,2.45,2,0
36854352,ΒΙΛΛΑ ΑΦΙΟΝΑΣ,277003835,Eleni,,Κύθνου (Kythnos),37.34682,24.43605,Entire home/apt,160,3,2,2019-08-18,1.13,2,179
36856194,Deluxe Room | Private Pool,244139676,3S Holidays,,Μυκόνου (Μykonos),37.44992,25.33535,Private room,895,1,0,,,278,100
36856903,One Bedroom Pool Suite | Close to Main Town,244139676,3S Holidays,,Μυκόνου (Μykonos),37.45032,25.33609,Private room,1129,1,0,,,278,95
36857112,Superior Studio in Pool Hotel 30m from the beach,277018094,Tristhenia,,Θήρας (Santorini),36.35752,25.47544,Hotel room,130,1,2,2019-09-25,2,3,1
36857639,Superior Triple Studio in Pool Hotel,277018094,Tristhenia,,Θήρας (Santorini),36.35644,25.47423,Hotel room,155,1,0,,,3,0
36858158,Family Studio in Pool Hotel 30mfrom the Beach,277018094,Tristhenia,,Θήρας (Santorini),36.35634,25.47549,Hotel room,185,1,0,,,3,3
36858656,Two Bedroom Pool Suite | Close to Main Town,244139676,3S Holidays,,Μυκόνου (Μykonos),37.44952,25.33668,Private room,2264,1,0,,,278,86
36858868,Studio for 2 in Perissa Pool Hotel,277034799,Phevos,,Θήρας (Santorini),36.35786,25.47405,Private room,95,1,0,,,2,365
36859564,Philoxeno Traditional House - Ano Syros,277039500,Στεφανος,,Σύρου - Ερμούπολης (Syros),37.45092,24.93587,Entire home/apt,50,2,9,2019-09-25,5.29,1,365
36859739,Rastoni Apartments,43267883,Ιωάννης,,Άνδρου (Andros),37.83436,24.93241,Entire home/apt,100,4,0,,,1,358
36860175,Sia's house 3,276883811,Νεκταριος,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.09687,25.38195,Entire home/apt,120,1,4,2019-08-27,2.26,2,1
36860930,250 metres from the sea (Kamares/Sifnos)Kamarado 8,277052091,Μανωλης,,Σίφνου (Sifnos),36.98841,24.675,Entire home/apt,120,2,4,2019-08-23,1.94,4,0
36861732,Alyki’s Blue Side House,237675012,Μαργαρίτα Υ.,,Πάρου (Paros),36.99099,25.14134,Entire home/apt,350,2,2,2019-08-17,1.25,1,178
36861866,FLORA'S GUEST HOUSE IN KIMOLOS GREECE,277059216,Ninos,,Κιμώλου (Kimolos),36.79282,24.57333,Entire home/apt,60,5,6,2019-08-31,3.33,1,244
36862065,"Superior studio 21, veranda, sunrise and sea view",89355447,Fred,,Θήρας (Santorini),36.44671,25.42756,Hotel room,250,1,0,,,6,268
36862776,One Bedroom Villa | Private Pool,244139676,3S Holidays,,Μυκόνου (Μykonos),37.42887,25.38773,Entire home/apt,1295,1,0,,,278,90
36862884,3 person Studio in Perissa Pool Hotel,277034799,Phevos,,Θήρας (Santorini),36.35772,25.47441,Private room,125,1,0,,,2,365
36863818,Mare Blu 2 on the beach,99700590,Anna,,Ρόδου (Rhodes),35.96875,27.83663,Entire home/apt,100,3,4,2019-08-21,1.79,3,212
36864391,Two Bedroom Villa | Private Pool,244139676,3S Holidays,,Μυκόνου (Μykonos),37.4276,25.38661,Entire home/apt,2350,1,0,,,278,90
36864728,Villa with pool Ornos View,32179066,Riccardo,,Μυκόνου (Μykonos),37.42242,25.33017,Entire home/apt,1400,2,0,,,7,119
36866742,"Tinos Vista -  sea, town and sunsets",212489703,Petros,,Τήνου (Tinos),37.53924,25.15834,Entire home/apt,70,3,0,,,1,0
36869094,ΔΡΥΟΠΙΔΑ ΣΠΙΤΑΚΙ ΠΑΡΑΔΟΣΙΑΚΟ,277003835,Eleni,,Κύθνου (Kythnos),37.38213,24.43151,Entire home/apt,60,3,2,2019-08-30,1.18,2,179
36869922,bibliotheque,277118496,Antonios,,Ρόδου (Rhodes),36.44466,28.22236,Entire home/apt,240,1,0,,,1,359
36869986,Three Bedroom Villa | Private Pool,244139676,3S Holidays,,Μυκόνου (Μykonos),37.42911,25.38612,Entire home/apt,3250,1,0,,,278,90
36870958,Junior Suite | Sea View,244139676,3S Holidays,,Μυκόνου (Μykonos),37.43083,25.31934,Private room,2500,1,0,,,278,109
36871349,Valia's modern house in Ialysos,277127245,Lefteris,,Ρόδου (Rhodes),36.41718,28.16441,Entire home/apt,150,3,0,,,1,363
36871614,Vatha Traditional Cottage with a View,123167423,Popi,,Καρπάθου (Karpathos),35.49107,27.19162,Entire home/apt,68,2,4,2019-09-15,1.97,1,344
36871816,Lieu de stage Hotel convivial Syros,45747922,Catherine & Iakovos,,Σύρου - Ερμούπολης (Syros),37.38615,24.9219,Hotel room,1000,4,0,,,13,0
36872196,Dream Suite | Outdoor Jacuzzi,244139676,3S Holidays,,Μυκόνου (Μykonos),37.4323,25.3178,Private room,2500,1,0,,,278,110
36872724,Hacienda.,277141178,Juan,,Πάρου (Paros),37.0671,25.12858,Entire home/apt,170,2,2,2019-08-23,1.22,1,365
36872749,ECONOMY STUDIO FALIRAKI,98463703,Sotirakis,,Ρόδου (Rhodes),36.35344,28.19292,Hotel room,45,1,1,2019-07-29,0.47,6,140
36873527,Sea view apartment in Chora,277144045,Emmanouel,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.10467,25.37835,Entire home/apt,150,3,0,,,1,270
36874757,"Εσωτερική φυσική διακόσμησή. Γαλήνη, φύση, θάλασσα",277157578,Στέργος,,Ρόδου (Rhodes),36.0457,27.95191,Entire home/apt,50,1,0,,,1,86
36875599,Sea breeze rooms,276865124,Γιώργος,,Πάρου (Paros),37.08848,25.15642,Private room,70,3,3,2019-08-22,1.58,1,90
36876046,"Serenity houses Naxos, 40m2, amazing view.",276060248,Michael,,Νάξου & Μικρών Κυκλάδων (Naxos & Small Cyclades),37.09776,25.38575,Entire home/apt,170,2,2,2019-09-15,2,3,179
36877783,Villa in Elia with breathtaking view,277181671,Mykonos,,Μυκόνου (Μykonos),37.42366,25.38974,Entire home/apt,300,3,2,2019-08-10,1.05,2,79
36878626,Ayama Hideaway Villa Santorini,277381238,Georgios,,Θήρας (Santorini),36.42298,25.44478,Entire home/apt,980,1,0,,,1,222
36878853,Charmant lieu de stage,45747922,Catherine & Iakovos,,Σύρου - Ερμούπολης (Syros),37.37953,24.90986,Hotel room,1000,4,0,,,13,0
36880370,Little house downtown with view! #3,10707505,Christie,,Σύρου - Ερμούπολης (Syros),37.43533,24.93564,Entire home/apt,38,3,3,2019-09-11,1.43,5,272
