,0
92858,9463092
92859,84829330
92860,58863591
92861,252637254
92862,56534380
92863,287057570
92864,244272885
92865,19520480
92866,255857591
92867,268582283
92868,111388350
92869,20091606
92870,121243108
92871,37164597
92872,13548639
92873,2294676
92874,6309725
92875,262507296
92876,50478864
92877,100985338
92878,182109026
92879,142662768
92880,8870958
92881,119862743
92882,51716106
92883,204041874
92884,27026464
92885,181137178
92886,270779530
92887,38397782
92888,87354691
92889,273393050
92890,12906623
92891,75849060
92892,167233613
92893,64134754
92894,274631625
92895,53356651
92896,46494428
92897,33657228
92898,191216014
92899,256545997
92900,128353347
92901,65352522
92902,192862398
92903,139834642
92904,62556457
92905,1030063
92906,146995172
92907,256066438
92908,64569684
92909,259321309
92910,261263871
92911,78298504
92912,29568567
92913,159448506
92914,116762692
92915,64519834
92916,203150041
92917,257611771
92918,2305521
92919,127443630
92920,71868675
92921,33768935
92922,84817811
92923,5688054
92924,5647220
92925,156418369
92926,89593020
92927,225007327
92928,184969405
92929,82794500
92930,211403498
92931,29520516
92932,129745254
92933,70723272
92934,127082992
92935,100409070
92936,253289338
92937,100742984
92938,23127273
92939,118846715
92940,257235794
92941,11438603
92942,124738545
92943,159129436
92944,233302946
92945,20400563
92946,77490174
92947,36045982
92948,48531221
92949,264508424
92950,54563903
92951,191878834
92952,16224749
92953,137543498
92954,43015073
92955,262829104
92956,174650370
92957,69707646
92958,82722159
92959,124836468
92960,20887764
92961,155407340
92962,48392895
92963,145012293
92964,210190281
92965,21902954
92966,69374225
92967,265867119
92968,52299038
92969,38558070
92970,59631327
92971,282067851
92972,191736834
92973,36775999
92974,24425587
92975,215938965
92976,54609458
92977,15296544
92978,208783551
92979,157528607
92980,247824199
92981,192124494
92982,258522495
92983,261778008
92984,141944844
92985,37000117
92986,195083330
92987,249298844
92988,97019613
92989,53373695
92990,282508568
92991,216093934
92992,194581653
92993,168719215
92994,256055441
92995,80666040
92996,120256036
92997,9511358
92998,87751573
92999,4816139
93000,269020342
93001,122499607
93002,40513962
93003,28815153
93004,237156014
93005,179043185
93006,102202153
93007,8202228
93008,174030739
93009,49116392
93010,127299508
93011,114896332
93012,15554569
93013,256890909
93014,238314456
93015,2714494
93016,11470748
93017,173399943
93018,124657031
93019,75494281
93020,264240710
93021,39529083
93022,38233504
93023,264934221
93024,68466282
93025,51735938
93026,40139998
93027,226398024
93028,23134522
93029,51099014
93030,232973239
93031,11827398
93032,35785447
93033,53375266
93034,103424841
93035,26024042
93036,394137
93037,210189541
93038,92227904
93039,41056821
93040,107298011
93041,16895589
93042,35576461
93043,92547998
93044,9086771
93045,189159601
93046,74531977
93047,283457764
93048,197133595
93049,264455395
93050,30433538
93051,196940145
93052,13849878
93053,59792847
93054,263585443
93055,78991012
93056,30739604
93057,3730209
93058,264568369
93059,9843156
93060,122254272
93061,166892792
93062,67045307
93063,14121811
93064,131583853
93065,210133337
93066,259114394
93067,229795943
93068,221504591
93069,229985777
93070,3997750
93071,74319875
93072,230230427
93073,63360866
93074,136966768
93075,136232241
93076,39944309
93077,27337927
93078,24840911
93079,277047183
93080,52226469
93081,261279325
93082,15065116
93083,261227414
93084,184813330
93085,14902015
93086,10571578
93087,57974493
93088,140746160
93089,6655890
93090,14645117
93091,263246260
93092,274667896
93093,52216729
93094,253140000
93095,256573599
93096,133994943
93097,126130407
93098,135332010
93099,258391403
93100,83915997
93101,122006796
93102,180616901
93103,256660043
93104,261497995
93105,8168910
93106,5857096
93107,49218944
93108,13113188
93109,6613235
93110,2756371
93111,230422118
93112,6988773
93113,68978555
93114,43494354
93115,259812353
93116,204771867
93117,22079442
93118,111557289
93119,135738025
93120,265550651
93121,122661765
93122,48807983
93123,199028427
93124,256257726
93125,167549863
93126,31447736
93127,203997261
93128,43208947
93129,104476661
93130,242062352
93131,269680164
93132,5532763
93133,210258677
93134,67747585
93135,7503973
93136,263408162
93137,202916672
93138,241523662
93139,156108282
93140,216898811
93141,242024963
93142,145348869
93143,213819198
93144,116574441
93145,109331807
93146,204497325
93147,62934609
93148,213175098
93149,83186613
93150,184806107
93151,44336385
93152,112584855
93153,188386997
93154,38322985
93155,95277650
93156,289420477
93157,950842
93158,219119693
93159,65408194
93160,3810007
93161,92907534
93162,38510937
93163,27870101
93164,9326898
93165,56903273
93166,195680321
93167,92815246
93168,254544857
93169,197202900
93170,205814907
93171,174351780
93172,173249406
93173,61450278
93174,109253029
93175,64949935
93176,20010754
93177,36315711
93178,85880618
93179,197085685
93180,67368862
93181,19017001
93182,4790651
93183,200321627
93184,188814573
93185,135195843
93186,8604536
93187,289488337
93188,272434586
93189,12886136
93190,222593945
93191,209228765
93192,268134921
93193,87030828
93194,120745149
93195,272288206
93196,151216812
93197,158413439
93198,78841534
93199,220654639
93200,231481598
93201,6571758
93202,94721378
93203,263381222
93204,5519299
93205,75701209
93206,266382119
93207,76368206
93208,119812817
93209,9281744
93210,13523322
93211,66163626
93212,65064253
93213,3905062
93214,261806967
93215,140319258
93216,39639278
93217,16691043
93218,176831812
93219,117058036
93220,187741219
93221,218996829
93222,260329508
93223,258448690
93224,29014118
93225,74699969
93226,37922817
93227,61548857
93228,37984417
93229,213202068
93230,57608723
93231,29503598
93232,15158787
93233,124189660
93234,61599729
93235,126881214
93236,49854464
93237,100195877
93238,105610003
93239,62257524
93240,23558892
93241,79785198
93242,137051824
93243,269789302
93244,52421803
93245,146665034
93246,274579773
93247,23682773
93248,266944603
93249,62752938
93250,119494456
93251,189429700
93252,245604290
93253,194596112
93254,42050734
93255,274551733
93256,117910928
93257,16763235
93258,4448517
93259,275037804
93260,24870928
93261,28367024
93262,65794021
93263,273863280
93264,274126706
93265,117241952
93266,10238310
93267,71590165
93268,267669684
93269,171841068
93270,52720473
93271,143515609
93272,9219286
93273,217875555
93274,59087704
93275,176323577
93276,154712300
93277,34109554
93278,48120676
93279,7686198
93280,31501461
93281,108872230
93282,132094966
93283,263093398
93284,41905027
93285,46938163
93286,256638056
93287,199651883
93288,136511383
93289,699600
93290,220576730
93291,97700155
93292,48442304
93293,33841513
93294,268758034
93295,43964037
93296,64917160
93297,241244973
93298,281417065
93299,88831941
93300,76436856
93301,20745017
93302,65453194
93303,245747281
93304,81067083
93305,85133124
93306,212205522
93307,153913173
93308,213242634
93309,56823098
93310,129626491
93311,171303320
93312,78613279
93313,216023719
93314,179324348
93315,174056030
93316,162891166
93317,3084775
93318,196305812
93319,156459049
93320,63320028
93321,161341171
93322,113201137
93323,72467709
93324,185044879
93325,261299881
93326,68703535
93327,264262003
93328,52731194
93329,257017260
93330,29043258
93331,152057182
93332,283235068
93333,82740560
93334,288852434
93335,22527984
93336,94197194
93337,66402964
93338,48619374
93339,17437547
93340,3113880
93341,41756005
93342,275795783
93343,37159871
93344,73535135
93345,271491014
93346,139572190
93347,25439284
93348,21915071
93349,154850662
93350,76349842
93351,246775527
93352,91231743
93353,18074100
93354,120634630
93355,10467728
93356,140762111
93357,2598117
93358,232533723
93359,87116823
93360,197267010
93361,92848186
93362,107810248
93363,117513418
93364,225830050
93365,26431286
93366,272798674
93367,41966568
93368,13073993
93369,272343531
93370,23789950
93371,33849971
93372,83121171
93373,216935198
93374,196876504
93375,8117630
93376,198255608
93377,126671009
93378,38486360
93379,74191211
93380,15634790
93381,100329286
93382,11163863
93383,206917434
93384,39471062
93385,121316294
93386,244372629
93387,14735099
93388,257018925
93389,93119145
93390,106918093
93391,163821990
93392,131803483
93393,67018944
93394,72164100
93395,265033338
93396,281637244
93397,76347034
93398,666946
93399,244967906
93400,141204566
93401,59186774
93402,200010216
93403,161230272
93404,159361250
93405,114645351
93406,61456815
93407,133295069
93408,69378013
93409,102381359
93410,58386627
93411,258066068
93412,196606236
93413,49322118
93414,213576687
93415,204277682
93416,34385104
93417,21763436
93418,168942486
93419,94240734
93420,107869669
93421,49013992
93422,271675849
93423,57330379
93424,137932479
93425,25742348
93426,84468423
93427,95897242
93428,86878808
93429,260333897
93430,51627498
93431,14530745
93432,261544527
93433,265884076
93434,54320416
93435,16271491
93436,31393198
93437,121146083
93438,76254620
93439,81491176
93440,127564401
93441,16029180
93442,22179323
93443,168999947
93444,260858831
93445,194367607
93446,209802591
93447,23025748
93448,170129878
93449,259616442
93450,143350691
93451,1888017
93452,75591796
93453,259408878
93454,825284
93455,108878888
93456,3807518
93457,6781278
93458,181391535
93459,58659883
93460,134565012
93461,222042837
93462,10140473
93463,42506069
93464,71748062
93465,46524862
93466,26180508
93467,15536864
93468,172392353
93469,258015192
93470,42331162
93471,68613546
93472,10324015
93473,233075656
93474,71245644
93475,176629745
93476,184456494
93477,76759142
93478,28975643
93479,215675276
93480,20334665
93481,237871005
93482,259450999
93483,60829761
93484,12149229
93485,94317453
93486,276782248
93487,56383180
93488,76597127
93489,260363456
93490,3154225
93491,193119975
93492,162197363
93493,268659532
93494,33211359
93495,8643122
93496,213498046
93497,153774804
93498,24741622
93499,72754034
93500,183759447
93501,40933765
93502,260120489
93503,278635067
93504,266559277
93505,6157020
93506,205260776
93507,266787872
93508,266956673
93509,56970051
93510,267636572
93511,65379826
93512,37811094
93513,274476506
93514,70555339
93515,228861793
93516,272432648
93517,28993262
93518,3500617
93519,78155772
93520,258912325
93521,270586147
93522,14273655
93523,199269097
93524,258249462
93525,261393260
93526,250890561
93527,263077919
93528,7663093
93529,32982310
93530,85767794
93531,107482090
93532,180770056
93533,56746729
93534,245778405
93535,160276501
93536,2920920
93537,118602899
93538,267425114
93539,268721188
93540,268398334
93541,215689575
93542,259782210
93543,68058790
93544,284151681
93545,258131138
93546,94150935
93547,199146594
93548,219406985
93549,149558400
93550,132990492
93551,289014542
93552,20170410
93553,33906408
93554,146662736
93555,256450251
93556,139727175
93557,147567457
93558,125577137
93559,276292320
93560,83073107
93561,227853609
93562,110981743
93563,254604516
93564,128535576
93565,132087231
93566,208288738
93567,50172400
93568,21870972
93569,284164845
93570,37053198
93571,188955978
93572,43900687
93573,48316016
93574,122973261
93575,94463731
93576,136838607
93577,243588984
93578,185876122
93579,80721561
93580,23356190
93581,6976755
93582,151869782
93583,92631691
93584,254619262
93585,60630712
93586,137286285
93587,12780297
93588,151112555
93589,51960890
93590,272020457
93591,139309315
93592,118415337
93593,257868056
93594,5282175
93595,30904136
93596,136274033
93597,180331830
93598,163346254
93599,146215084
93600,129451631
93601,68327560
93602,243156004
93603,197253343
93604,265599935
93605,150623936
93606,249159342
93607,7304366
93608,108958907
93609,71670805
93610,71730716
93611,90712971
93612,191751199
93613,158118828
93614,279178293
93615,285105045
93616,112655096
93617,53990438
93618,58522527
93619,108545492
93620,50335939
93621,28102925
93622,38907875
93623,218683852
93624,67019058
93625,106814873
93626,121735550
93627,189053571
93628,185046138
93629,26284889
93630,201160206
93631,48686615
93632,15667398
93633,143163144
93634,235832513
93635,36447111
93636,15192635
93637,77173420
93638,33927481
93639,28583983
93640,266051437
93641,44503401
93642,146997676
93643,158477232
93644,267889642
93645,271238031
93646,35283351
93647,264622813
93648,134576715
93649,166763974
93650,637634
93651,67677293
93652,70659100
93653,276882277
93654,68965961
93655,24201188
93656,280326674
93657,126518220
93658,185917304
93659,246437559
93660,117861139
93661,64489371
93662,6328065
93663,225459936
93664,126125000
93665,263194178
93666,120375644
93667,115257394
93668,265416933
93669,33386714
93670,11331654
93671,66167812
93672,30385192
93673,144344983
93674,17492616
93675,5839459
93676,243599792
93677,61706500
93678,6816720
93679,1562699
93680,193867177
93681,272195021
93682,134948105
93683,287411305
93684,214869449
93685,119549146
93686,102869480
93687,3592135
93688,7497022
93689,5290475
93690,235822340
93691,35988256
93692,66086304
93693,204690358
93694,233163549
93695,27781356
93696,25248128
93697,183387349
93698,7336767
93699,132570686
93700,24620243
93701,49465469
93702,259569423
93703,28161486
93704,101125375
93705,85663040
93706,207175298
93707,89672663
93708,243107669
93709,220669703
93710,257778934
93711,250732790
93712,267908859
93713,112148265
93714,262071423
93715,230060902
93716,8728275
93717,259226386
93718,266777620
93719,44209528
93720,62977104
93721,65782525
93722,262024572
93723,117259159
93724,7948372
93725,5742850
93726,94674529
93727,173936246
93728,278484938
93729,24468290
93730,230382496
93731,63120235
93732,40413445
93733,265827479
93734,24692700
93735,233245168
93736,183977191
93737,57937990
93738,191790826
93739,261310173
93740,251733901
93741,182829333
93742,158480852
93743,176570007
93744,249038041
93745,73320132
93746,20863886
93747,156966545
93748,2727113
93749,195816097
93750,94763003
93751,55995630
93752,252202345
93753,194982324
93754,196839599
93755,37245230
93756,221214722
93757,112013663
93758,265318309
93759,45849717
93760,139319713
93761,61991670
93762,117320629
93763,241017897
93764,25945233
93765,140326967
93766,265588067
93767,273989009
93768,110847185
93769,261175975
93770,196949872
93771,38964140
